url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place
https://www.goodreads.com/book/show/187020.Empire_Falls,187020.0,Empire Falls,2,Richard Russo,3.91,115825.0,115825.0,483.0,2001.0,False,"Fiction, Contemporary, Literary Fiction, Novels, Literature, Adult Fiction, Book Club, Adult, Literature, American, Audiobook","Pulitzer Prize for Fiction (2002), Ambassador Book Award for Fiction (2002)",Maine
https://www.goodreads.com/book/show/166997.Stoner,166997.0,Stoner,2,John  Williams,4.29,111886.0,111886.0,278.0,1965.0,False,"Fiction, Classics, Literature, Novels, Literature, American, Historical, Historical Fiction, Literary Fiction, The United States Of America, Literature, 20th Century, American, Americana","Waterstones Book of the Year (2013), Blogistanian Globalia (2015)","Missouri, Columbia, Missouri"
https://www.goodreads.com/book/show/4965.Year_of_Wonders,4965.0,Year of Wonders,1,Geraldine Brooks,3.99,146300.0,146300.0,304.0,2001.0,False,"Historical, Historical Fiction, Fiction, Historical, European Literature, British Literature, Book Club, Adult Fiction, Adult, Audiobook, Novels, Literature",ALA Alex Award (2002),"Eyam, Derbyshire, England"
https://www.goodreads.com/book/show/8694.Life_the_Universe_and_Everything,8694.0,"Life, the Universe and Everything",0,Douglas Adams,4.19,202663.0,202663.0,224.0,1982.0,True,"Science Fiction, Fiction, Humor, Fantasy, Humor, Comedy, Science Fiction Fantasy, Classics, Audiobook, Adventure, Novels",,
https://www.goodreads.com/book/show/126232.Jaws,126232.0,Jaws,0,Peter Benchley,3.97,141160.0,141160.0,320.0,1974.0,True,"Horror, Fiction, Thriller, Classics, Suspense, Adventure, Mystery, Drama, Novels, Animals",,"Amity, New York State"
https://www.goodreads.com/book/show/12180581-switched,12180581.0,Switched,0,Amanda Hocking,3.87,95184.0,95184.0,216.0,2010.0,True,"Fantasy, Young Adult, Fantasy, Paranormal, Romance, Fiction, Fantasy, Urban Fantasy, Romance, Paranormal Romance, Fantasy, Magic, Fantasy, Supernatural, Young Adult, Young Adult Fantasy",,Minnesota
https://www.goodreads.com/book/show/77163.Stones_from_the_River,77163.0,Stones from the River,3,Ursula Hegi,4.09,92834.0,92834.0,525.0,1994.0,True,"Fiction, Historical, Historical Fiction, Cultural, Germany, War, World War II, World War II, Holocaust, Historical, War, Literary Fiction, Adult Fiction, Book Club","PEN/Faulkner Award for Fiction Nominee (1995), Washington State Book Award (1995), Premio Grinzane Cavour Nominee for Narrativa Straniera (2000)",Germany
https://www.goodreads.com/book/show/49823970-more-than-love-a-husband-s-tale,49823970.0,"More Than Love, A Husband's Tale",0,Peter B. Forster,4.3,7640.0,7640.0,469.0,2019.0,False,"Drama, Fiction, Contemporary, Novels",,
https://www.goodreads.com/book/show/9409458-forever,9409458.0,Forever,1,Maggie Stiefvater,3.89,115838.0,115838.0,390.0,2011.0,True,"Young Adult, Fantasy, Romance, Fantasy, Paranormal, Shapeshifters, Werewolves, Fiction, Romance, Paranormal Romance, Fantasy, Supernatural, Fantasy, Urban Fantasy, Animals, Wolves",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Favorite Book and for Goodreads Author (2011),"Mercy Falls, Minnesota, Minnesota"
https://www.goodreads.com/book/show/5479.Brave_New_World_Brave_New_World_Revisited,5479.0,Brave New World / Brave New World Revisited,0,Aldous Huxley,4.17,145779.0,145779.0,340.0,1958.0,False,"Classics, Fiction, Science Fiction, Science Fiction, Dystopia, Literature, Novels, Fantasy, Philosophy, Science Fiction Fantasy, Academic, School",,
https://www.goodreads.com/book/show/28407.Germinal,28407.0,Germinal,0,Émile Zola,4.15,30320.0,30320.0,592.0,1885.0,True,"Classics, Fiction, Cultural, France, European Literature, French Literature, Literature, Historical, Historical Fiction, Literature, 19th Century, Novels, Roman, Historical",,France
https://www.goodreads.com/book/show/28195.Inkspell,28195.0,Inkspell,2,Cornelia Funke,3.9,117370.0,117370.0,635.0,2005.0,True,"Fantasy, Young Adult, Fiction, Childrens, Childrens, Middle Grade, Adventure, Fantasy, Magic, Writing, Books About Books, Young Adult, Young Adult Fantasy, European Literature, German Literature","Locus Award Nominee for Best Young Adult Novel (2006), Book Sense Book of the Year Award for Children's Literature (2006)",
https://www.goodreads.com/book/show/33456.A_Dirty_Job,33456.0,A Dirty Job,1,Christopher Moore,4.02,112943.0,112943.0,387.0,2006.0,True,"Humor, Fiction, Fantasy, Humor, Comedy, Fantasy, Paranormal, Fantasy, Urban Fantasy, Audiobook, Horror, Fantasy, Supernatural, Adult",The Quill Award for General Fiction (2006),"San Francisco, California"
https://www.goodreads.com/book/show/1162543.Breaking_Dawn,1162543.0,Breaking Dawn,3,Stephenie Meyer,3.7,1388122.0,1388122.0,756.0,2008.0,True,"Young Adult, Fantasy, Romance, Paranormal, Vampires, Fiction, Fantasy, Paranormal, Romance, Paranormal Romance, Fantasy, Supernatural, Shapeshifters, Werewolves, Fantasy, Urban Fantasy","Children's Choice Book Award for Teen Choice Book of the Year (2009), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009), LovelyBooks Leserpreis for Romantik/Liebe/Gefühl (2009)","Forks, Washington, Washington (state)"
https://www.goodreads.com/book/show/7619.The_Time_Quartet_Box_Set,7619.0,The Time Quartet Box Set,0,Madeleine L'Engle,4.35,11073.0,11073.0,750.0,1989.0,True,"Fantasy, Young Adult, Science Fiction, Fiction, Childrens, Classics, Science Fiction Fantasy, Adventure, Childrens, Juvenile, Childrens, Middle Grade",,
https://www.goodreads.com/book/show/9067850-the-throne-of-fire,9067850.0,The Throne of Fire,1,Rick Riordan,4.18,175568.0,175568.0,452.0,2011.0,True,"Fantasy, Fantasy, Mythology, Young Adult, Childrens, Middle Grade, Fiction, Adventure, Childrens, Fantasy, Magic, Fantasy, Urban Fantasy, Young Adult, Young Adult Fantasy",Goodreads Choice Award Nominee for Middle Grade & Children's (2011),"Brooklyn, New York City, New York, Duat, Alexandria, London, England, Saint Petersburg"
https://www.goodreads.com/book/show/13644052-origin,13644052.0,Origin,0,Jennifer L. Armentrout,4.35,96513.0,96513.0,374.0,2013.0,True,"Young Adult, Fantasy, Paranormal, Romance, Fantasy, Science Fiction, Aliens, Science Fiction, Romance, Paranormal Romance, Fantasy, Supernatural, Fantasy, Urban Fantasy, New Adult",,"Nevada, West Virginia"
https://www.goodreads.com/book/show/944073.The_Blade_Itself,944073.0,The Blade Itself,3,Joe Abercrombie,4.17,177118.0,177118.0,515.0,2006.0,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Adventure, Fantasy, Dark Fantasy, Adult, Audiobook, Science Fiction Fantasy, Fantasy, Magic","Locus Award Nominee for Best First Novel (2007), Compton Crook Award Nominee (2008), Tähtifantasia Award Nominee (2010)",
https://www.goodreads.com/book/show/9592.Mother_Night,9592.0,Mother Night,0,Kurt Vonnegut Jr.,4.2,81571.0,81571.0,282.0,1961.0,False,"Fiction, Classics, Historical, Historical Fiction, Literature, War, Novels, Humor, Science Fiction, Literature, American, Historical",,
https://www.goodreads.com/book/show/46114.The_Waves,46114.0,The Waves,0,Virginia Woolf,4.15,29828.0,29828.0,297.0,1931.0,False,"Classics, Fiction, Literature, Novels, Literature, 20th Century, European Literature, British Literature, Literary Fiction, Poetry, Classics, Modern Classics, Literature, English Literature",,
https://www.goodreads.com/book/show/37190.The_Tale_of_Despereaux,37190.0,The Tale of Despereaux,18,Kate DiCamillo,4.04,170852.0,170852.0,267.0,2003.0,False,"Fantasy, Fiction, Childrens, Childrens, Middle Grade, Young Adult, Animals, Adventure, Classics, Childrens, Juvenile, Childrens, Chapter Books","Newbery Medal (2004), Mythopoeic Fantasy Award Nominee for Children's Literature (2004), Kentucky Bluegrass Award for 3-5 (2005), Garden State Book Award (2006), Land of Enchantment Book Award for Young Adult (2006), Massachusetts Children's Book Award (2007), Blue Hen Book Award for Chapter Book (2005), Maine Student Book Award (2005), Mitten Award Nominee for Honor Book (2003), Dorothy Canfield Fisher Children's Book Award (2005), Golden Archer Award for Intermediate (2005), Indian Paintbrush Book Award (2005), Pacific Northwest Library Association Young Reader's Choice Award for Junior (2006), Charlie May Simon Children's Book Award (2006), Deutscher Jugendliteraturpreis Nominee for Kinderbuch (2005), New Mexico Land of Enchantment Award for Young Adult (2006), Oklahoma Sequoyah Award for Children's (2006), Rebecca Caudill Young Readers' Book Award Nominee (2006)",
https://www.goodreads.com/book/show/16115612-and-the-mountains-echoed,16115612.0,And the Mountains Echoed,4,Khaled Hosseini,4.05,316066.0,316066.0,404.0,2012.0,False,"Fiction, Historical, Historical Fiction, Contemporary, Novels, Adult, Adult Fiction, Book Club, Literary Fiction, Historical, Drama","Australian Book Industry Award (ABIA) Nominee for International Book (2014), Andrew Carnegie Medal Nominee for Fiction (2014), Goodreads Choice Award for Fiction (2013), DSC Prize Nominee for South Asian Literature  for Longlist (2015)","Kabul, California, Paris, Tinos, Afghanistan"
https://www.goodreads.com/book/show/51799.The_Decameron,51799.0,The Decameron,2,Giovanni Boccaccio,3.89,34112.0,34112.0,909.0,1351.0,False,"Classics, Fiction, Short Stories, Literature, European Literature, Italian Literature, Cultural, Italy, Historical, Medieval, Historical, Historical Fiction, Literature, 14th Century, Academic, School","Премія імені Максима Рильського (1988), PEN Center USA Literary Award for Translation (2014)","Florence, Italy"
https://www.goodreads.com/book/show/29209.The_Color_of_Water,29209.0,The Color of Water: A Black Man's Tribute to His White Mother,2,James   McBride,4.09,109145.0,109145.0,291.0,1996.0,False,"Nonfiction, Autobiography, Memoir, Biography, Cultural, African American, Race, Biography Memoir, Biography, Autobiography, Academic, School, Book Club, Classics","Anisfield-Wolf Book Award (1997), Long Island Reads (2007)",
https://www.goodreads.com/book/show/28877.Red_Dragon,28877.0,Red Dragon,0,Thomas  Harris,4.03,288419.0,288419.0,454.0,1981.0,True,"Horror, Fiction, Thriller, Mystery, Crime, Mystery, Suspense, Thriller, Mystery Thriller, Novels, Drama, Thriller, Psychological Thriller",,"St. Louis, Missouri"
https://www.goodreads.com/book/show/9462795-starcrossed,9462795.0,Starcrossed,0,Josephine Angelini,4.03,68530.0,68530.0,487.0,2011.0,True,"Fantasy, Young Adult, Fantasy, Mythology, Romance, Fantasy, Paranormal, Mythology, Greek Mythology, Romance, Paranormal Romance, Fantasy, Supernatural, Fantasy, Urban Fantasy, Fiction",,"Nantucket, Massachusetts"
https://www.goodreads.com/book/show/35220.The_Red_Badge_of_Courage,35220.0,The Red Badge of Courage,0,Stephen Crane,3.27,95946.0,95946.0,149.0,1895.0,False,"Classics, Fiction, Historical, Historical Fiction, War, Literature, Military History, Civil War, Historical, Academic, School, Young Adult, Literature, American",,"United States of America, Chancellorsville, Virginia"
https://www.goodreads.com/book/show/428263.Eclipse,428263.0,Eclipse,2,Stephenie Meyer,3.7,1493054.0,1493054.0,629.0,2007.0,True,"Young Adult, Fantasy, Romance, Paranormal, Vampires, Fiction, Fantasy, Paranormal, Romance, Paranormal Romance, Fantasy, Supernatural, Shapeshifters, Werewolves, Young Adult, Teen","Colorado Blue Spruce Young Adult Book Award (2009), Teen Buckeye Book Award (2008)","Forks, Washington, Washington (state), La Push, Washington"
https://www.goodreads.com/book/show/3462.The_Rescue,3462.0,The Rescue,0,Nicholas Sparks,4.11,170771.0,170771.0,352.0,2000.0,False,"Romance, Fiction, Womens Fiction, Chick Lit, Contemporary, Adult, Adult Fiction, Romance, Contemporary Romance, Love, Drama, Romance, Love Story",,
https://www.goodreads.com/book/show/77392.Anne_of_the_Island,77392.0,Anne of the Island,0,L.M. Montgomery,4.23,141850.0,141850.0,243.0,1915.0,True,"Classics, Fiction, Young Adult, Historical, Historical Fiction, Childrens, Romance, Historical, Cultural, Canada, Audiobook, Childrens, Middle Grade",,"Prince Edward Island, Nova Scotia"
https://www.goodreads.com/book/show/1158967.Garden_Spells,1158967.0,Garden Spells,0,Sarah Addison Allen,4.04,91825.0,91825.0,304.0,2007.0,True,"Fiction, Magical Realism, Fantasy, Romance, Womens Fiction, Chick Lit, Fantasy, Magic, Contemporary, Adult, Adult Fiction, Fantasy, Paranormal",,"Bascom, North Carolina, North Carolina"
https://www.goodreads.com/book/show/15926.Nights_in_Rodanthe,15926.0,Nights in Rodanthe,0,Nicholas Sparks,3.84,157401.0,157401.0,222.0,2002.0,False,"Romance, Fiction, Womens Fiction, Chick Lit, Contemporary, Adult, Adult Fiction, Romance, Contemporary Romance, Love, Drama, Novels",,"Rodanthe, North Carolina, North Carolina"
https://www.goodreads.com/book/show/5604848-destined-for-an-early-grave,5604848.0,Destined for an Early Grave,1,Jeaniene Frost,4.32,80808.0,80808.0,355.0,2009.0,True,"Paranormal, Vampires, Fantasy, Paranormal, Fantasy, Urban Fantasy, Romance, Paranormal Romance, Romance, Fantasy, Adult, Fiction, Fantasy, Supernatural, Paranormal, Ghosts",Goodreads Choice Award Nominee for Romance (2009),"Paris, Bavaria, Austria, French Quarter, New Orleans, Louisiana, London, England, Orlando, Florida, Richmond, Virginia, Tennessee"
https://www.goodreads.com/book/show/29395568-exotic-neurotic,29395568.0,Exotic Neurotic,0,Kenneth Jarrett Singleton,3.6,3078.0,3078.0,108.0,2016.0,False,"Poetry, Contemporary, Fiction",,
https://www.goodreads.com/book/show/7042.The_Tale_of_Genji,7042.0,The Tale of Genji,0,Murasaki Shikibu,3.72,10884.0,10884.0,1216.0,1008.0,True,"Classics, Fiction, Cultural, Japan, Asian Literature, Japanese Literature, Historical, Historical Fiction, Literature, Historical, Cultural, Asia, Romance, Novels",,Japan
https://www.goodreads.com/book/show/91661.The_Beekeeper_s_Apprentice,91661.0,The Beekeeper's Apprentice,1,Laurie R. King,4.06,72486.0,72486.0,341.0,1994.0,True,"Mystery, Fiction, Historical, Historical Fiction, Historical, Thriller, Mystery Thriller, Mystery, Crime, Mystery, Historical Mystery, Audiobook, Adult, European Literature, British Literature",Agatha Award Nominee for Best Novel (1994),"Sussex, England"
https://www.goodreads.com/book/show/34897.The_Dragon_Reborn,34897.0,The Dragon Reborn,0,Robert Jordan,4.25,224317.0,224317.0,624.0,1991.0,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Epic, Audiobook, Fantasy, Magic, Young Adult",,
https://www.goodreads.com/book/show/64222.Going_Postal,64222.0,Going Postal,6,Terry Pratchett,4.36,109250.0,109250.0,394.0,2004.0,True,"Fantasy, Fiction, Humor, Humor, Comedy, Science Fiction Fantasy, Audiobook, Young Adult, Childrens, Adventure, Science Fiction","Nebula Award Nominee for Best Novel (2005), Locus Award Nominee for Best Fantasy Novel (2005), Geffen Award for Best Translated Fantasy Book (2014), Bollinger Everyman Wodehouse Prize Nominee for Comic Fiction (2005), Tähtifantasia Award Nominee (2013), Margaret A. Edwards Award (2011)","Ankh-Morpork, Discworld"
https://www.goodreads.com/book/show/11602.Hearts_in_Atlantis,11602.0,Hearts in Atlantis,2,Stephen King,3.83,85431.0,85431.0,640.0,1999.0,False,"Horror, Fiction, Fantasy, Short Stories, Thriller, Suspense, Fantasy, Supernatural, Mystery, Historical, Historical Fiction, War","World Fantasy Award Nominee for Best Collection (2000), British Fantasy Award Nominee for Best Collection (2000)",
https://www.goodreads.com/book/show/16070903-fallen-too-far,16070903.0,Fallen Too Far,1,Abbi Glines,4.17,163422.0,163422.0,300.0,2012.0,True,"Romance, New Adult, Contemporary, Romance, Contemporary Romance, Young Adult, Womens Fiction, Chick Lit, Adult, Adult Fiction, Erotica, Fiction, Love",Goodreads Choice Award Nominee for Romance (2013),"Rosemary Beach, Florida, Summit, Alabama"
https://www.goodreads.com/book/show/72579.Alias_Grace,72579.0,Alias Grace,7,Margaret Atwood,4.03,117260.0,117260.0,468.0,1996.0,False,"Historical, Historical Fiction, Fiction, Mystery, Historical, Cultural, Canada, Classics, Literary Fiction, Mystery, Crime, Literature, Novels","Booker Prize Nominee (1996), Orange Prize Nominee for Fiction Shortlist (1997), Scotiabank Giller Prize (1996), James Tiptree Jr. Award Nominee for Longlist (1996), Governor General's Literary Awards / Prix littéraires du Gouverneur général Nominee for Fiction (1996), Mikael Agricola -palkinto (1998), International Dublin Literary Award Nominee for Shortlist (1998)","Toronto, Ontario, Kingston, Ontario"
https://www.goodreads.com/book/show/232576.Harriet_the_Spy,232576.0,Harriet the Spy,2,Louise Fitzhugh,3.95,96569.0,96569.0,300.0,1964.0,True,"Childrens, Fiction, Childrens, Middle Grade, Young Adult, Classics, Mystery, Realistic Fiction, Childrens, Juvenile, Childrens, Chapter Books, Kids","Dorothy Canfield Fisher Children's Book Award Nominee (1966), Oklahoma Sequoyah Award (1967)","New York City, New York"
https://www.goodreads.com/book/show/269322.The_Raven_and_Other_Poems,269322.0,The Raven and Other Poems,0,Edgar Allan Poe,4.3,42330.0,42330.0,73.0,1845.0,False,"Poetry, Classics, Horror, Fiction, Gothic, Short Stories, Fantasy, Literature, Mystery, Literature, American",,
https://www.goodreads.com/book/show/14662.The_Red_and_the_Black,14662.0,The Red and the Black,0,Stendhal,3.88,59702.0,59702.0,608.0,1830.0,False,"Classics, Fiction, Cultural, France, European Literature, French Literature, Literature, Literature, 19th Century, Novels, Historical, Historical Fiction, Romance, Classics, Classic Literature",,"France, Verrières, Paris, Paris, Besançon"
https://www.goodreads.com/book/show/17402605-the-alchemyst,17402605.0,The Alchemyst,3,Michael Scott,3.84,148635.0,148635.0,390.0,2007.0,True,"Fantasy, Young Adult, Fiction, Fantasy, Magic, Adventure, Fantasy, Mythology, Childrens, Middle Grade, Fantasy, Urban Fantasy, Childrens, Young Adult, Young Adult Fantasy","Rhode Island Teen Book Award (2009), Iowa Teen Award Nominee (2011), Rebecca Caudill Young Readers' Book Award Nominee (2011)","San Francisco, California"
https://www.goodreads.com/book/show/3698.The_Quiet_American,3698.0,The Quiet American,0,Graham Greene,3.95,53659.0,53659.0,180.0,1955.0,False,"Fiction, Classics, Historical, Historical Fiction, War, Literature, Novels, Cultural, Asia, European Literature, British Literature, Literary Fiction, Historical",,Vietnam
https://www.goodreads.com/book/show/9736930-before-i-go-to-sleep,9736930.0,Before I Go to Sleep,9,S.J. Watson,3.89,301418.0,301418.0,359.0,2011.0,False,"Fiction, Thriller, Mystery, Suspense, Thriller, Mystery Thriller, Mystery, Crime, Thriller, Psychological Thriller, Adult, Contemporary, Adult Fiction","Barry Award Nominee for Best First Novel (2012), Macavity Award Nominee for Best First Mystery Novel (2012), Anthony Award Nominee for Best First Novel (2012), CWA New Blood Dagger (2011), CWA Ian Fleming Steel Dagger Nominee (2011), Galaxy National Book Award for Crime & Thriller of the Year (2011), Prix SNCF du polar for Roman (2012), Goodreads Choice Award Nominee for Mystery & Thriller (2011), Theakston Old Peculier Crime Novel of the Year Nominee for Shortlist (2012)",Crouch End
https://www.goodreads.com/book/show/54775299-the-present,54775299.0,The Present,0,Kenneth   Thomas,4.32,6365.0,6365.0,200.0,2020.0,True,"Science Fiction, Science Fiction, Dystopia, Fiction, Science Fiction, Cyberpunk, Action, European Literature, British Literature, Young Adult, Fantasy, Apocalyptic, Post Apocalyptic, Thriller",,
https://www.goodreads.com/book/show/60792.The_Accidental_Tourist,60792.0,The Accidental Tourist,4,Anne Tyler,3.9,100759.0,100759.0,352.0,1985.0,False,"Fiction, Contemporary, Literary Fiction, Romance, Novels, Adult Fiction, Literature, Literature, American, Classics, Adult","Pulitzer Prize Nominee for Fiction (1986), Ambassador Book Award for Fiction (1986), Los Angeles Times Book Prize Nominee for Fiction (1985), National Book Critics Circle Award for Fiction (1985)","Baltimore, Maryland, London, England"
https://www.goodreads.com/book/show/13643567-the-evolution-of-mara-dyer,13643567.0,The Evolution of Mara Dyer,0,Michelle Hodkin,4.26,87609.0,87609.0,545.0,2012.0,True,"Young Adult, Fantasy, Paranormal, Fantasy, Romance, Mystery, Fantasy, Supernatural, Fiction, Thriller, Horror, Romance, Paranormal Romance",,
https://www.goodreads.com/book/show/19494.The_Spy_Who_Came_In_from_the_Cold,19494.0,The Spy Who Came In from the Cold,4,John le Carré,4.06,86147.0,86147.0,224.0,1963.0,True,"Fiction, Thriller, Mystery, Spy Thriller, Espionage, Classics, Suspense, Mystery, Crime, Novels, Thriller, Mystery Thriller, Drama","Somerset Maugham Award (1964), Edgar Award for Best Novel (1965), CWA Gold Dagger Award for Fiction (1963), The CWA Dagger of Daggers (2005)",Berlin
https://www.goodreads.com/book/show/44575575-pleasant-day,44575575.0,Pleasant Day,0,Vera Jane Cook,4.32,5679.0,5679.0,,2015.0,False,"Contemporary, Drama, Book Club, Fiction, Novels, Epic",,
https://www.goodreads.com/book/show/59960.Batman,59960.0,Batman: The Dark Knight Returns,0,Frank Miller,4.26,165482.0,165482.0,197.0,1986.0,True,"Sequential Art, Comics, Sequential Art, Graphic Novels, Dc Comics, Batman, Fiction, Graphic Novels Comics, Comics, Comic Book, Superheroes, Dc Comics, Comics, Superheroes, Fantasy, Mystery, Crime",,United States of America
https://www.goodreads.com/book/show/25402194-the-choice,25402194.0,The Choice,0,Nicholas Sparks,4.0,155514.0,155514.0,325.0,2007.0,False,"Romance, Fiction, Womens Fiction, Chick Lit, Contemporary, Adult, Adult Fiction, Romance, Contemporary Romance, Drama, Love, Audiobook",,North Carolina
https://www.goodreads.com/book/show/35959740-circe,35959740.0,Circe,5,Madeline Miller,4.26,428892.0,428892.0,393.0,2018.0,False,"Fantasy, Fiction, Fantasy, Mythology, Historical, Historical Fiction, Audiobook, Retellings, Historical, Adult, Mythology, Greek Mythology, Fantasy, Magic","Mythopoeic Fantasy Award Nominee for Adult Literature (2019), ALA Alex Award (2019), Women's Prize for Fiction Nominee (2019), The Kitschies for Red Tentacle (Best Novel) (2019), Goodreads Choice Award for Fantasy (2018)","Aeaea, Ancient Greece, Greece"
https://www.goodreads.com/book/show/162085.Pretty_Little_Liars,162085.0,Pretty Little Liars,0,Sara Shepard,3.87,188116.0,188116.0,286.0,2006.0,True,"Young Adult, Mystery, Contemporary, Fiction, Romance, Womens Fiction, Chick Lit, Young Adult, Teen, Thriller, Realistic Fiction, Drama",,"Rosewood, Pennsylvania"
https://www.goodreads.com/book/show/13539044-the-silver-linings-playbook,13539044.0,The Silver Linings Playbook,1,Matthew Quick,3.98,152486.0,152486.0,289.0,2008.0,False,"Fiction, Contemporary, Romance, Health, Mental Health, Adult, Adult Fiction, Audiobook, Mental Health, Mental Illness, Realistic Fiction, Drama",PEN/Hemingway Foundation Award Nominee (2009),"Collingswood, New Jersey"
https://www.goodreads.com/book/show/1162022.On_the_Jellicoe_Road,1162022.0,On the Jellicoe Road,5,Melina Marchetta,4.13,47667.0,47667.0,290.0,2006.0,False,"Young Adult, Contemporary, Fiction, Mystery, Romance, Realistic Fiction, Cultural, Australia, Young Adult, Coming Of Age, Young Adult, Teen, Young Adult, Young Adult Contemporary","Michael L. Printz Award (2009), Queensland Premier's Literary Awards Nominee for Young Adult Book Award (2007), W.A. Young Readers Book Award (WAYRA) for Older Readers (2008), Australian Book Industry Award (ABIA) Nominee for Older Children (2007), CYBILS Award Nominee for Young Adult Fiction (2008)","New South Wales, Australia"
https://www.goodreads.com/book/show/530965.The_Day_of_the_Triffids,530965.0,The Day of the Triffids,1,John Wyndham,4.02,93043.0,93043.0,228.0,1951.0,True,"Science Fiction, Fiction, Classics, Horror, Apocalyptic, Post Apocalyptic, Science Fiction, Dystopia, Fantasy, Science Fiction, Apocalyptic, Science Fiction Fantasy, Novels",International Fantasy Award Nominee for Fiction (1952),"London, England, United Kingdom"
https://www.goodreads.com/book/show/3579.The_Complete_Anne_of_Green_Gables_Boxed_Set,3579.0,The Complete Anne of Green Gables Boxed Set,0,L.M. Montgomery,4.44,101873.0,101873.0,2088.0,1921.0,True,"Classics, Fiction, Young Adult, Childrens, Historical, Historical Fiction, Romance, Cultural, Canada, Childrens, Middle Grade, Historical, Literature",,
https://www.goodreads.com/book/show/16634.The_Glass_Bead_Game,16634.0,The Glass Bead Game,2,Hermann Hesse,4.12,32939.0,32939.0,578.0,1943.0,False,"Fiction, Classics, Philosophy, Literature, European Literature, German Literature, Novels, Science Fiction, Cultural, Germany, Fantasy, Literature, 20th Century","Премія імені Максима Рильського (1992), Retro Hugo Award Nominee for Best Novel (2019)",
https://www.goodreads.com/book/show/147865.Love_Rosie,147865.0,"Love, Rosie",1,Cecelia Ahern,3.94,109089.0,109089.0,512.0,2004.0,False,"Romance, Womens Fiction, Chick Lit, Contemporary, Fiction, Adult, Young Adult, Romance, Contemporary Romance, Adult Fiction, Love, Novels",Corine Internationaler Buchpreis for Weltbild Leserpreis (2005),"Ireland, Boston, Massachusetts, Dublin, Dublin City"
https://www.goodreads.com/book/show/4912857-the-angel-s-game,4912857.0,The Angel's Game,0,Carlos Ruiz Zafón,3.93,127383.0,127383.0,531.0,2008.0,True,"Fiction, Historical, Historical Fiction, Mystery, Fantasy, Cultural, Spain, Writing, Books About Books, Gothic, Magical Realism, Historical, European Literature, Spanish Literature",,"Spain, Barcelona, Catalonia"
https://www.goodreads.com/book/show/107291.Needful_Things,107291.0,Needful Things,0,Stephen King,3.93,218448.0,218448.0,790.0,1991.0,False,"Horror, Fiction, Thriller, Fantasy, Fantasy, Supernatural, Mystery, Fantasy, Paranormal, Suspense, Adult, Audiobook",,"Castle Rock, Maine, Maine"
https://www.goodreads.com/book/show/11808950-sweet-evil,11808950.0,Sweet Evil,1,Wendy Higgins,4.07,75627.0,75627.0,447.0,2012.0,True,"Young Adult, Fantasy, Paranormal, Fantasy, Romance, Paranormal, Angels, Paranormal, Demons, Romance, Paranormal Romance, Fantasy, Supernatural, Fantasy, Urban Fantasy, Fiction",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012),"Georgia, Alabama, New Mexico, California"
https://www.goodreads.com/book/show/2985500-night-world-no-2,2985500.0,"Night World, No. 2",0,L.J. Smith,4.2,57234.0,57234.0,662.0,2008.0,True,"Young Adult, Paranormal, Vampires, Fantasy, Paranormal, Romance, Fantasy, Fantasy, Supernatural, Paranormal, Witches, Romance, Paranormal Romance, Fantasy, Magic, Fantasy, Urban Fantasy",,
https://www.goodreads.com/book/show/32499.The_Pelican_Brief,32499.0,The Pelican Brief,1,John Grisham,4.02,387315.0,387315.0,400.0,1992.0,False,"Fiction, Mystery, Thriller, Mystery, Crime, Suspense, Thriller, Legal Thriller, Thriller, Mystery Thriller, Drama, Novels, Law",Evergreen Teen Book Award (1995),"New Orleans, Louisiana, Washington, D.C."
https://www.goodreads.com/book/show/12172.Memoirs_of_Hadrian,12172.0,Memoirs of Hadrian,1,Marguerite Yourcenar,4.25,20480.0,20480.0,347.0,1951.0,False,"Historical, Historical Fiction, Fiction, Classics, Cultural, France, Historical, Literature, European Literature, French Literature, Philosophy, Novels, LGBT",Prix Femina Vacaresco (1952),"Rome, Athens, Alexandria"
https://www.goodreads.com/book/show/40881621-the-book-of-disquiet,40881621.0,The Book of Disquiet: The Complete Edition,1,Fernando Pessoa,4.44,22254.0,22254.0,433.0,1982.0,False,"Fiction, Poetry, Classics, Philosophy, Literature, Cultural, Portugal, European Literature, Portuguese Literature, Novels, Literature, 20th Century, Unfinished",Κρατικό Βραβείο Λογοτεχνικής Μετάφρασης for Μετάφραση Έργου Ξένης Λογοτεχνίας στην Ελληνική Γλώσσα (2008),Lisbon
